S		11012	2020	EJECUCIONDEGASTOS
D	2.2.02.93	1	00	20	036	001	7016	0.00	0.00	0.00	110000006807700	0.00	46578007.00	0.00	46578007.00	0.00	46578007.00	0.00	0.00	0.00	46578007.00
D	2.2.02.93	1	07	20	036	001	7016	0.00	0.00	0.00	110000006807700	0.00	552833025.00	0.00	552833025.00	0.00	537266548.00	0.00	0.00	0.00	552833025.00
D	2.3.01.01.01.13	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	359585880.81	0.00	359585880.81	0.00	231704651.81	0.00	0.00	0.00	359585880.81
D	2.3.01.01.01.15	1	00	16	035	021	7016	0.00	0.00	0.00	110000006807700	0.00	1184176866.00	0.00	1184176866.00	0.00	671459264.00	0.00	0.00	0.00	1184176866.00
D	2.3.01.01.01.15	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	399848271.50	0.00	399848271.50	0.00	186424943.50	0.00	0.00	0.00	399848271.50
D	2.3.01.01.01.93	1	00	16	035	021	7016	0.00	0.00	0.00	110000006807700	0.00	292970552.30	0.00	292970552.30	0.00	0.00	0.00	0.00	0.00	292970552.30
D	2.3.01.01.01.93	1	07	16	035	021	7016	0.00	0.00	0.00	110000006807700	0.00	2304711786.00	0.00	2304711786.00	0.00	1343158070.00	0.00	0.00	0.00	2304711786.00
D	2.3.01.01.01.93	1	07	16	036	021	7016	0.00	0.00	0.00	110000006807700	0.00	81682157.00	0.00	81682157.00	0.00	81682157.00	0.00	0.00	0.00	81682157.00
D	2.3.01.01.01.93	1	07	20	036	021	7016	0.00	0.00	0.00	110000006807700	0.00	722178211.00	0.00	722178211.00	0.00	407919385.00	0.00	0.00	0.00	722178211.00
D	2.3.01.01.02.01	1	07	20	036	022	7016	0.00	0.00	0.00	110000006807700	0.00	28728000.00	0.00	28728000.00	0.00	0.00	0.00	0.00	0.00	28728000.00
D	2.4.02.01.01	1	07	20	323	024	7016	0.00	0.00	0.00	110000006807700	0.00	449650656.96	0.00	449650656.96	0.00	449650657.00	0.00	0.00	0.00	449650656.96
